site id,name,site status,approval date,approval type,site capacity,temporary_capacity,capacity_unit_type,placement,water_type,site_details,county,municipality_id,municipality,production_area_code,latitude,longitude,symbol,species,company,site_url,external_site_url,permits,purpose,production_method
45214,STOREBØ II,KLARERT,22/04/2024 22:00,PERMANENT,5,5,TN,LAND,Marine,45214 STOREBØ II,VESTLAND,4625,AUSTEVOLL,,60.092617,5.22385,Alger,"Butare, Havsalat, Sukkertare (oppdrett), Søl",LERØY OCEAN HARVEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/45214,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45214,"VL-AV-0040, VL-AV-0041, VL-AV-0038, VL-AV-0039",KOMMERSIELL,Alger tidlig fase
45223,HÅVIKFLU,KLARERT,19/06/2024 22:00,PERMANENT,280,280,DA,SJØ,Marine,45223 HÅVIKFLU,VESTLAND,4625,AUSTEVOLL,,60.116317,5.1277,Alger,"Butare, Fingertare, Havsalat, Sukkertare (oppdrett), Søl, Vanlig fjærehinne",LERØY OCEAN HARVEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/45223,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45223,"VL-AV-0047, VL-AV-0046, VL-AV-0045, VL-AV-0044, VL-AV-0042, VL-AV-0048",KOMMERSIELL,Alger til konsum
45224,ERHOLMEN,KLARERT,19/06/2024 22:00,PERMANENT,550,550,DA,SJØ,Marine,45224 ERHOLMEN,VESTLAND,4625,AUSTEVOLL,,60.113333,5.106217,Alger,"Butare, Fingertare, Havsalat, Sukkertare (oppdrett), Søl, Vanlig fjærehinne",LERØY OCEAN HARVEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/45224,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45224,"VL-AV-0043, VL-AV-0051, VL-AV-0053, VL-AV-0049, VL-AV-0050, VL-AV-0052",KOMMERSIELL,Alger til konsum
11493,KJÆRELVA,KLARERT,20/12/2000 23:00,PERMANENT,20000000,20000000,STK,LAND,Freshwater,11493 KJÆRELVA,VESTLAND,4615,FITJAR,,59.899483,5.293883,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY SJØTROLL KJÆRELVA AS,https://sikker.fiskeridir.no/aquareg/web/sites/11493,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11493,H-FJ-0004,KOMMERSIELL,Settefisk
11507,AGAPOLLEN,KLARERT,19/12/2000 23:00,PERMANENT,10,10,DA,SJØ,Marine,11507 AGAPOLLEN,VESTLAND,4613,BØMLO,,59.83985,5.247117,"Bløtdyr, krepsdyr, pigghuder",Østers,LERØY VEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/11507,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11507,H-B-0317,KOMMERSIELL,Akvakulturdyr i tidlige livsstadier
11894,EIANE,KLARERT,02/06/2009 22:00,PERMANENT,2400000,2400000,STK,LAND,Freshwater,11894 EIANE,ROGALAND,1108,SANDNES,,58.95784,6.172617,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/11894,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11894,R-FD-0003,KOMMERSIELL,Settefisk
12131,SAGEN,KLARERT,27/06/2001 22:00,PERMANENT,250,250,TN,LAND,Freshwater/Marine,12131 SAGEN,VESTLAND,4623,SAMNANGER,,60.347917,5.639767,"Settefisk laks, ørret, regnbueørret","Berggylt, Bergnebb, Brungylt, Gressgylt, Grønngylt, Laks, Regnbueørret, Rognkjeks, Ørret",LERØY VEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/12131,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12131,"H-SR-0008, H-SR-0009, H-SR-0010, H-SR-0002, H-SR-0007, H-SR-0004, H-SR-0006",KOMMERSIELL,Settefisk
13653,BJØRSVIK,KLARERT,25/10/1999 22:00,PERMANENT,7500000,7500000,STK,LAND,Freshwater,13653 BJØRSVIK,VESTLAND,4631,ALVER,,60.63205,5.495517,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/13653,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13653,H-L-0005,KOMMERSIELL,Settefisk
37737,REXSTAR,KLARERT,03/09/2017 22:00,PERMANENT,10,10,TN,LAND,Marine,37737 REXSTAR,VESTLAND,4616,TYSNES,,60.05475,5.43225,Alger,"Butare, Fingertare, Fjærehinne uspes, Havsalat, Sukkertare (oppdrett), Søl",LERØY VEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/37737,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/37737,"H-T-0902, H-T-0905, H-T-0906, H-T-0904, H-T-0903, H-T-0901",KOMMERSIELL,Alger tidlig fase
38417,HÅPOLLEN AGA,KLARERT,04/04/2018 22:00,PERMANENT,15,15,TN,LAND,Marine,38417 HÅPOLLEN AGA,VESTLAND,4613,BØMLO,,59.847783,5.236683,Andre,"Berggylt, Bergnebb",LERØY VEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/38417,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/38417,"VL-B-0005, H-B-0050, H-B-0051, VL-B-0006",KOMMERSIELL,"Settefisk, Stamfisk"
25835,FLATØYFLU,KLARERT,30/01/2006 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,25835 FLATØYFLU,VESTLAND,4625,AUSTEVOLL,3,60.156033,5.2315,"Matfisk laks, ørret, regnbueørret","Butare, Fingertare, Havsalat, Laks, Regnbueørret, Sukkertare (oppdrett), Søl, Ørret","LERØY VEST AS, LERØY VEST SJØ AS, OCEAN FOREST AS, VESTLAND FYLKESKOMMUNE",https://sikker.fiskeridir.no/aquareg/web/sites/25835,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/25835,"H-AV-0009, H-AV-0007, H-AV-0098, H-AV-0008, H-AV-0914, H-AV-0019, H-AV-0916, H-AV-0065, H-AV-0017, H-AV-0010, H-AV-0004, H-AV-0917, H-AV-0915, H-AV-0918, H-AV-0003","KOMMERSIELL, UNDERVISNING, VISNING","Alger til konsum, Matfisk"
13563,ANGELSKÅR,KLARERT,09/01/2000 23:00,PERMANENT,4680,4680,TN,SJØ,Marine,13563 ANGELSKÅR,VESTLAND,4630,OSTERØY,4,60.523333,5.352617,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LERØY VEST AS, LERØY VEST SJØ AS, SJØTROLL HAVBRUK SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/13563,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13563,"H-OR-0003, H-AV-0098, H-OR-0005, H-V-0001, H-OR-0026, H-OR-0007, H-OR-0004, H-OR-0006","KOMMERSIELL, VISNING",Matfisk
11611,NAVEIDE,KLARERT,17/06/1996 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,11611 NAVEIDE,VESTLAND,4625,AUSTEVOLL,3,60.1386,5.110533,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/11611,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11611,"H-AV-0019, H-AV-0007, H-AV-0017, H-AV-0010",KOMMERSIELL,Matfisk
11649,STOLANE,KLARERT,23/03/2000 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,11649 STOLANE,VESTLAND,4631,ALVER,4,60.60465,5.126483,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/11649,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11649,"H-R-0009, H-OR-0026, H-OR-0004, H-R-0006, H-R-0016",KOMMERSIELL,Matfisk
11651,RAMSØY S,KLARERT,01/10/1999 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,11651 RAMSØY S,VESTLAND,4627,ASKØY,3,60.432617,5.061917,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/11651,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11651,"H-FE-0002, H-FE-0003, H-AV-0024, H-FE-0001",KOMMERSIELL,Matfisk
11687,RAMSVIK,KLARERT,01/02/1998 23:00,PERMANENT,2500,2500,TN,SJØ,Marine,11687 RAMSVIK,VESTLAND,4631,ALVER,4,60.578133,5.190433,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/11687,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11687,"H-OR-0026, H-R-0006, H-OR-0004, H-R-0009",KOMMERSIELL,Matfisk
11690,GRASHOLMEN,KLARERT,23/03/2000 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,11690 GRASHOLMEN,VESTLAND,4631,ALVER,4,60.595767,5.159717,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/11690,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11690,"H-R-0009, H-OR-0026, H-OR-0004, H-R-0006, H-R-0016",KOMMERSIELL,Matfisk
11758,SAUØY,KLARERT,16/11/1999 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,11758 SAUØY,VESTLAND,4626,ØYGARDEN,4,60.59395,4.86125,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/11758,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11758,"H-MF-0011, H-MF-0020, H-MF-0025, H-MF-0015",KOMMERSIELL,Matfisk
13209,BOGNØY,KLARERT,26/10/1995 23:00,PERMANENT,1560,1560,TN,SJØ,Marine,13209 BOGNØY,VESTLAND,4631,ALVER,4,60.604417,5.075833,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/13209,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13209,"H-R-0006, H-R-0009",KOMMERSIELL,Matfisk
13541,MIDTFLUA,KLARERT,24/06/1991 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,13541 MIDTFLUA,VESTLAND,4616,TYSNES,3,60.076633,5.467067,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/13541,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13541,"H-T-0005, H-T-0018, H-T-0015",KOMMERSIELL,Matfisk
14799,DJUPESTALLEN,KLARERT,07/03/2002 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,14799 DJUPESTALLEN,VESTLAND,4616,TYSNES,3,60.058967,5.452733,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/14799,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/14799,"H-T-0005, H-T-0018, H-T-0015",KOMMERSIELL,Matfisk
20595,KYRHOLMEN S,KLARERT,02/10/2003 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,20595 KYRHOLMEN S,VESTLAND,4625,AUSTEVOLL,3,60.161583,5.207633,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/20595,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/20595,"H-AV-0009, H-AV-0007, H-AV-0008, H-AV-0019, H-AV-0017, H-AV-0010, H-AV-0004, H-AV-0003",KOMMERSIELL,Matfisk
24735,GULHOLMEN,KLARERT,04/07/2005 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,24735 GULHOLMEN,VESTLAND,4624,BJØRNAFJORDEN,3,60.126683,5.399417,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/24735,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/24735,"H-O-0010, H-AV-0020, H-AV-0024, H-O-0002",KOMMERSIELL,Matfisk
26595,DJUPEVIKA,KLARERT,02/07/2006 22:00,PERMANENT,5460,5460,TN,SJØ,Marine,26595 DJUPEVIKA,VESTLAND,4616,TYSNES,3,60.035817,5.342217,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/26595,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/26595,"H-FE-0003, H-T-0015, H-T-0018, H-FE-0002, H-T-0005, H-FE-0001",KOMMERSIELL,Matfisk
28976,KELVESTEINEN,KLARERT,03/04/2008 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,28976 KELVESTEINEN,VESTLAND,4626,ØYGARDEN,3,60.403,5.0635,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/28976,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/28976,"H-FE-0002, H-FE-0003, H-AV-0024, H-FE-0001",KOMMERSIELL,Matfisk
29336,TRÆLSØYOSEN,KLARERT,15/06/2008 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,29336 TRÆLSØYOSEN,VESTLAND,4625,AUSTEVOLL,3,60.11805,5.26865,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/29336,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/29336,"H-AV-0009, H-AV-0003, H-AV-0004, H-AV-0008",KOMMERSIELL,Matfisk
32137,SAGEN 2,KLARERT,30/06/2011 22:00,PERMANENT,780,780,TN,SJØ,Marine,32137 SAGEN 2,VESTLAND,4623,SAMNANGER,3,60.348383,5.644033,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LERØY VEST SJØ AS,https://sikker.fiskeridir.no/aquareg/web/sites/32137,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/32137,H-SR-0005,KOMMERSIELL,Matfisk
10054,TOBBEHOLMANE,KLARERT,31/12/2001 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,10054 TOBBEHOLMANE,VESTLAND,4625,AUSTEVOLL,3,60.025583,5.309083,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LERØY VEST SJØ AS, SJØTROLL HAVBRUK SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/10054,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10054,"H-AV-0021, H-O-0002, H-AV-0014, H-AV-0024, H-AV-0020, H-O-0010, H-AV-0040, H-AV-0011",KOMMERSIELL,Matfisk
18015,HESTABYNESET,KLARERT,18/12/2002 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,18015 HESTABYNESET,VESTLAND,4616,TYSNES,3,59.953633,5.4514,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LERØY VEST SJØ AS, SJØTROLL HAVBRUK SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/18015,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/18015,"H-L-0016, H-AV-0021, H-T-0010, H-T-0015, H-AV-0014, H-AV-0004, H-K-0036, H-T-0007, H-AV-0003, H-T-0005, H-AV-0040, H-AV-0011",KOMMERSIELL,Matfisk
28416,SANDVIK,KLARERT,14/11/2007 23:00,PERMANENT,2340,1170,TN,SJØ,Marine,28416 SANDVIK,VESTLAND,4628,VAKSDAL,4,60.456567,5.6922,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LERØY VEST SJØ AS, SJØTROLL HAVBRUK SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/28416,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/28416,"H-OR-0003, H-OR-0005, H-V-0001, H-OR-0007, H-R-0006, H-R-0016, H-OR-0006",KOMMERSIELL,Matfisk
32877,SKORPO,KLARERT,02/07/2012 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,32877 SKORPO,VESTLAND,4624,BJØRNAFJORDEN,3,60.173317,5.293683,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LERØY VEST SJØ AS, SJØTROLL HAVBRUK SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/32877,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/32877,"H-S-0004, H-S-0002, H-S-0003, H-O-0002, H-S-0014, H-AV-0024, H-AV-0020, H-O-0010",KOMMERSIELL,Matfisk
24975,KVERNAVIKA,KLARERT,10/08/2005 22:00,PERMANENT,3900,3900,TN,SJØ,Marine,24975 KVERNAVIKA,VESTLAND,4616,TYSNES,3,60.069283,5.351183,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LERØY VEST SJØ AS, VESTLAND FYLKESKOMMUNE",https://sikker.fiskeridir.no/aquareg/web/sites/24975,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/24975,"H-FE-0003, H-T-0015, H-T-0018, H-AV-0065, H-FE-0002, H-T-0005, H-FE-0001","KOMMERSIELL, UNDERVISNING",Matfisk
45207,NORDNESET,KLARERT,03/01/2024 23:00,PERMANENT,40000,40000,STK,LAND,Freshwater,45207 NORDNESET,NORDLAND,1820,ALSTAHAUG,,66.025283,12.673333,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LETSEA AS,https://sikker.fiskeridir.no/aquareg/web/sites/45207,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45207,N-AH-0047,KOMMERSIELL,Settefisk
12018,ROSSHOLMEN,KLARERT,30/06/1998 22:00,PERMANENT,500,500,TN,SJØ,Marine,12018 ROSSHOLMEN,VESTLAND,4622,KVAM,3,60.394683,6.274833,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LINGALAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/12018,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12018,"H-KM-0005, H-KM-0004, H-KM-0018, H-KM-0001, H-KM-0024","KOMMERSIELL, VISNING",Matfisk
12973,SALTKJELEN I,KLARERT,03/06/2012 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,12973 SALTKJELEN I,VESTLAND,4622,KVAM,3,60.31815,6.183183,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LINGALAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/12973,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12973,"R-K-0007, H-KM-0005, H-KM-0004, H-KM-0018, H-KM-0001, H-B-0008, H-KM-0024","KOMMERSIELL, VISNING",Matfisk
14018,TOSKA S,KLARERT,22/01/2002 23:00,PERMANENT,3620,3620,TN,SJØ,Marine,14018 TOSKA S,VESTLAND,4631,ALVER,4,60.627433,5.004367,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LINGALAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/14018,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/14018,"H-R-0017, H-R-0001, H-KM-0022, H-R-0018","KOMMERSIELL, VISNING",Matfisk
30717,TVEITNES,KLARERT,17/02/2010 23:00,PERMANENT,2340,2340,TN,SJØ,Marine,30717 TVEITNES,VESTLAND,4622,KVAM,3,60.41365,6.4012,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LINGALAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/30717,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/30717,"R-K-0007, H-KM-0005, H-KM-0004, H-KM-0018, H-KM-0001, H-B-0008",KOMMERSIELL,Matfisk
45066,LINGAHOLMANE,KLARERT,27/01/2021 23:00,MIDLERTIDIG,1560,1560,TN,SJØ,Marine,45066 LINGAHOLMANE,VESTLAND,4622,KVAM,3,60.249383,6.05955,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LINGALAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/45066,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45066,"R-K-0007, H-KM-0005, H-KM-0004, H-KM-0018, H-KM-0001, H-B-0008, H-KM-0024","KOMMERSIELL, VISNING",Matfisk
10328,SAGVIK,KLARERT,17/05/2001 22:00,PERMANENT,2210,2210,TN,SJØ,Marine,10328 SAGVIK,VESTLAND,4622,KVAM,3,60.141033,5.906933,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LINGALAKS AS, QUATRO LAKS AS, TOMBRE FISKEANLEGG AS",https://sikker.fiskeridir.no/aquareg/web/sites/10328,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10328,"H-B-0003, H-SO-0002, H-KM-0009, H-KM-0004, R-K-0004, H-KM-0001",KOMMERSIELL,Matfisk
10338,DJUPEVIK,KLARERT,01/10/1999 22:00,PERMANENT,1849,1849,TN,SJØ,Marine,10338 DJUPEVIK,VESTLAND,4622,KVAM,3,60.406717,6.35625,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LINGALAKS AS, STADION LAKS AS",https://sikker.fiskeridir.no/aquareg/web/sites/10338,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10338,"R-K-0007, H-KM-0005, VL-KM-0001, H-KM-0004, VL-KM-0002, H-KM-0018, H-KM-0001, H-B-0008, H-KM-0024, VL-KM-0003","KOMMERSIELL, UTVIKLING, VISNING",Matfisk
11513,ANDAL,KLARERT,04/04/2001 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,11513 ANDAL,VESTLAND,4613,BØMLO,3,59.636483,5.247117,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","LINGALAKS AS, TOMBRE FISKEANLEGG AS, VARDE FISKEOPPDRETT AS",https://sikker.fiskeridir.no/aquareg/web/sites/11513,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11513,"H-B-0003, H-KM-0005, R-K-0007, H-KM-0009, H-KM-0004, R-K-0004, H-KM-0018, H-KM-0001, R-K-0005, H-B-0008",KOMMERSIELL,Matfisk
45217,LISTA FLY- OG NÆRINGSPARK,KLARERT,20/05/2024 22:00,PERMANENT,6000,6000,TN,LAND,Freshwater/Marine,45217 LISTA FLY- OG NÆRINGSPARK,AGDER,4206,FARSUND,,58.108354,6.626,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LISTA LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/45217,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45217,"AG-FS-0003, AG-FS-0004",KOMMERSIELL,"Matfisk, Settefisk"
45015,Sagebukta,KLARERT,23/04/2020 22:00,PERMANENT,20,20,DA,SJØ,Marine,45015 Sagebukta,AGDER,4227,KVINESDAL,,58.251167,6.79265,"Bløtdyr, krepsdyr, pigghuder",Blåskjell,LISTERSKJELL AS,https://sikker.fiskeridir.no/aquareg/web/sites/45015,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45015,AG-KL-0001,KOMMERSIELL,Akvakulturdyr til konsum
11313,HUSTADSTRANDA,KLARERT,19/08/1992 22:00,PERMANENT,8000000,8000000,STK,LAND,Freshwater,11313 HUSTADSTRANDA,NORDLAND,1851,LØDINGEN,,68.354,15.49195,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LØDINGEN FISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/11313,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11313,N-LN-0002,KOMMERSIELL,Settefisk
12342,LOFOSS MØLLE,KLARERT,24/10/2001 22:00,PERMANENT,500,500,M3,LAND,Freshwater,12342 LOFOSS MØLLE,INNLANDET,3452,VESTRE SLIDRE,,61.136117,8.827,"Matfisk laks, ørret, regnbueørret",Regnbueørret,LOFOSS FISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/12342,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12342,OP-VS-0502,KOMMERSIELL,Matfisk
37317,ØRSNES,KLARERT,24/04/2017 22:00,PERMANENT,50,50,TN,LAND,Freshwater,37317 ØRSNES,NORDLAND,1865,VÅGAN,,68.204017,14.386983,Andre,Røye,LOFOTEN AKVAPONI A/S,https://sikker.fiskeridir.no/aquareg/web/sites/37317,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/37317,"N-V-0061, N-V-0062",KOMMERSIELL,"Matfisk, Settefisk"
36397,ENGELØYSUNDET N,KLARERT,25/07/2016 22:00,PERMANENT,55,55,DA,SJØ,Marine,36397 ENGELØYSUNDET N,NORDLAND,1865,VÅGAN,,68.268283,15.104117,Alger,"Butare, Fingertare, Fjærehinne uspes, Grisetang, Krusflik, Sukkertare (oppdrett), Søl, Vanlig fjærehinne",LOFOTEN BLUE HARVEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/36397,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/36397,"N-V-0905, N-V-0904, N-V-0903, N-V-0924, N-V-0907, N-V-0906, N-V-0902, N-V-0901",KOMMERSIELL,Alger til konsum
37837,ÅRSTEINFOTEN ALGE,KLARERT,13/09/2017 22:00,PERMANENT,80,80,DA,SJØ,Marine,37837 ÅRSTEINFOTEN ALGE,NORDLAND,1865,VÅGAN,,68.2826,15.073833,Alger,"Butare, Fingertare, Fjærehinne uspes, Grisetang, Krusflik, Sukkertare (oppdrett), Søl",LOFOTEN BLUE HARVEST AS,https://sikker.fiskeridir.no/aquareg/web/sites/37837,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/37837,"N-V-0917, N-V-0922, N-V-0921, N-V-0919, N-V-0920, N-V-0918, N-V-0923",KOMMERSIELL,Alger til konsum
39357,LANDFASTØYA,KLARERT,01/02/2019 23:00,PERMANENT,3100,3100,TN,LAND,Freshwater/Marine,39357 LANDFASTØYA,NORDLAND,1865,VÅGAN,,68.246917,14.27245,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LOFOTEN SALMON AS,https://sikker.fiskeridir.no/aquareg/web/sites/39357,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/39357,"N-V-0064, N-V-0063",KOMMERSIELL,"Matfisk, Settefisk"
11201,KOLVIKODDEN Ø,KLARERT,06/12/1993 23:00,PERMANENT,1560,1560,TN,SJØ,Marine,11201 KOLVIKODDEN Ø,NORDLAND,1860,VESTVÅGØY,9,68.088167,13.68965,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",LOFOTEN SJØPRODUKTER AS,https://sikker.fiskeridir.no/aquareg/web/sites/11201,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11201,"N-VV-0069, N-VV-0065, N-VV-0073, N-VV-0006, N-VV-0059, N-VV-0005, N-VV-0068, N-VV-0064","KOMMERSIELL, VISNING",Matfisk
